,Name,Link,OfficialTitle,BillStage,Date,LegisType,CommitteeName,SponsorLastName,SponsorFirstName,SponsorState,CoSponsorLastName,CoSponsorFirstName,CoSponsorState
176,CHRG-115hhrg31568,https://www.govinfo.gov/content/pkg/CHRG-115hhrg31568/html/CHRG-115hhrg31568.htm,,,,,,,,,,,
177,CHRG-115shrg27683,https://www.govinfo.gov/content/pkg/CHRG-115shrg27683/html/CHRG-115shrg27683.htm,,,,,,,,,,,
178,CHRG-115shrg89104818,https://www.govinfo.gov/content/pkg/CHRG-115shrg89104818/html/CHRG-115shrg89104818.htm,,,,,,,,,,,
179,CHRG-115hhrg29815,https://www.govinfo.gov/content/pkg/CHRG-115hhrg29815/html/CHRG-115hhrg29815.htm,,,,,,,,,,,
180,CHRG-115shrg35941,https://www.govinfo.gov/content/pkg/CHRG-115shrg35941/html/CHRG-115shrg35941.htm,,,,,,,,,,,
181,CHRG-115hhrg30239,https://www.govinfo.gov/content/pkg/CHRG-115hhrg30239/html/CHRG-115hhrg30239.htm,,,,,,,,,,,
182,CHRG-115hhrg32638,https://www.govinfo.gov/content/pkg/CHRG-115hhrg32638/html/CHRG-115hhrg32638.htm,,,,,,,,,,,
183,CHRG-115shrg27450,https://www.govinfo.gov/content/pkg/CHRG-115shrg27450/html/CHRG-115shrg27450.htm,,,,,,,,,,,
184,CHRG-115shrg27854,https://www.govinfo.gov/content/pkg/CHRG-115shrg27854/html/CHRG-115shrg27854.htm,,,,,,,,,,,
185,CHRG-115shrg89104825,https://www.govinfo.gov/content/pkg/CHRG-115shrg89104825/html/CHRG-115shrg89104825.htm,,,,,,,,,,,
186,CHRG-115hhrg30286,https://www.govinfo.gov/content/pkg/CHRG-115hhrg30286/html/CHRG-115hhrg30286.htm,,,,,,,,,,,
187,CHRG-115hhrg32690,https://www.govinfo.gov/content/pkg/CHRG-115hhrg32690/html/CHRG-115hhrg32690.htm,,,,,,,,,,,
188,CHRG-115hhrg32473,https://www.govinfo.gov/content/pkg/CHRG-115hhrg32473/html/CHRG-115hhrg32473.htm,,,,,,,,,,,
189,CHRG-115hhrg27002,https://www.govinfo.gov/content/pkg/CHRG-115hhrg27002/html/CHRG-115hhrg27002.htm,,,,,,,,,,,
190,CHRG-115hhrg29389,https://www.govinfo.gov/content/pkg/CHRG-115hhrg29389/html/CHRG-115hhrg29389.htm,,,,,,,,,,,
191,CHRG-115shrg34880,https://www.govinfo.gov/content/pkg/CHRG-115shrg34880/html/CHRG-115shrg34880.htm,,,,,,,,,,,
192,CHRG-115hhrg30893,https://www.govinfo.gov/content/pkg/CHRG-115hhrg30893/html/CHRG-115hhrg30893.htm,,,,,,,,,,,
193,CHRG-115hhrg29792,https://www.govinfo.gov/content/pkg/CHRG-115hhrg29792/html/CHRG-115hhrg29792.htm,,,,,,,,,,,
194,CHRG-115shrg34175,https://www.govinfo.gov/content/pkg/CHRG-115shrg34175/html/CHRG-115shrg34175.htm,,,,,,,,,,,
195,CHRG-115hhrg24753,https://www.govinfo.gov/content/pkg/CHRG-115hhrg24753/html/CHRG-115hhrg24753.htm,,,,,,,,,,,
196,CHRG-115hhrg25557,https://www.govinfo.gov/content/pkg/CHRG-115hhrg25557/html/CHRG-115hhrg25557.htm,,,,,,,,,,,
197,CHRG-115shrg26151,https://www.govinfo.gov/content/pkg/CHRG-115shrg26151/html/CHRG-115shrg26151.htm,,,,,,,,,,,
198,CHRG-115hhrg27372,https://www.govinfo.gov/content/pkg/CHRG-115hhrg27372/html/CHRG-115hhrg27372.htm,,,,,,,,,,,
199,CHRG-115shrg39949,https://www.govinfo.gov/content/pkg/CHRG-115shrg39949/html/CHRG-115shrg39949.htm,,,,,,,,,,,
200,CHRG-115hhrg29518,https://www.govinfo.gov/content/pkg/CHRG-115hhrg29518/html/CHRG-115hhrg29518.htm,,,,,,,,,,,
201,CHRG-115shrg31567,https://www.govinfo.gov/content/pkg/CHRG-115shrg31567/html/CHRG-115shrg31567.htm,,,,,,,,,,,
202,CHRG-115hhrg27009,https://www.govinfo.gov/content/pkg/CHRG-115hhrg27009/html/CHRG-115hhrg27009.htm,,,,,,,,,,,
203,CHRG-115hhrg27810,https://www.govinfo.gov/content/pkg/CHRG-115hhrg27810/html/CHRG-115hhrg27810.htm,,,,,,,,,,,
204,CHRG-115shrg32647,https://www.govinfo.gov/content/pkg/CHRG-115shrg32647/html/CHRG-115shrg32647.htm,,,,,,,,,,,
205,CHRG-115hhrg30498,https://www.govinfo.gov/content/pkg/CHRG-115hhrg30498/html/CHRG-115hhrg30498.htm,,,,,,,,,,,
206,CHRG-115hhrg30483,https://www.govinfo.gov/content/pkg/CHRG-115hhrg30483/html/CHRG-115hhrg30483.htm,,,,,,,,,,,
207,CHRG-115hhrg30061,https://www.govinfo.gov/content/pkg/CHRG-115hhrg30061/html/CHRG-115hhrg30061.htm,,,,,,,,,,,
208,CHRG-115shrg28202,https://www.govinfo.gov/content/pkg/CHRG-115shrg28202/html/CHRG-115shrg28202.htm,,,,,,,,,,,
209,CHRG-115shrg29976,https://www.govinfo.gov/content/pkg/CHRG-115shrg29976/html/CHRG-115shrg29976.htm,,,,,,,,,,,
210,CHRG-115hhrg35808,https://www.govinfo.gov/content/pkg/CHRG-115hhrg35808/html/CHRG-115hhrg35808.htm,,,,,,,,,,,
211,CHRG-115hhrg25748,https://www.govinfo.gov/content/pkg/CHRG-115hhrg25748/html/CHRG-115hhrg25748.htm,,,,,,,,,,,
212,CHRG-115hhrg30899,https://www.govinfo.gov/content/pkg/CHRG-115hhrg30899/html/CHRG-115hhrg30899.htm,,,,,,,,,,,
213,CHRG-115shrg89104852,https://www.govinfo.gov/content/pkg/CHRG-115shrg89104852/html/CHRG-115shrg89104852.htm,,,,,,,,,,,
214,CHRG-115shrg34946,https://www.govinfo.gov/content/pkg/CHRG-115shrg34946/html/CHRG-115shrg34946.htm,,,,,,,,,,,
215,CHRG-115hhrg25558,https://www.govinfo.gov/content/pkg/CHRG-115hhrg25558/html/CHRG-115hhrg25558.htm,,,,,,,,,,,
216,CHRG-115shrg40163,https://www.govinfo.gov/content/pkg/CHRG-115shrg40163/html/CHRG-115shrg40163.htm,,,,,,,,,,,
217,CHRG-115hhrg30244,https://www.govinfo.gov/content/pkg/CHRG-115hhrg30244/html/CHRG-115hhrg30244.htm,,,,,,,,,,,
218,CHRG-115shrg26127,https://www.govinfo.gov/content/pkg/CHRG-115shrg26127/html/CHRG-115shrg26127.htm,,,,,,,,,,,
219,CHRG-115hhrg24585,https://www.govinfo.gov/content/pkg/CHRG-115hhrg24585/html/CHRG-115hhrg24585.htm,,,,,,,,,,,
220,CHRG-115shrg25888,https://www.govinfo.gov/content/pkg/CHRG-115shrg25888/html/CHRG-115shrg25888.htm,,,,,,,,,,,
221,CHRG-115hhrg28416,https://www.govinfo.gov/content/pkg/CHRG-115hhrg28416/html/CHRG-115hhrg28416.htm,,,,,,,,,,,
222,CHRG-115hhrg27757,https://www.govinfo.gov/content/pkg/CHRG-115hhrg27757/html/CHRG-115hhrg27757.htm,,,,,,,,,,,
223,CHRG-115hhrg27177,https://www.govinfo.gov/content/pkg/CHRG-115hhrg27177/html/CHRG-115hhrg27177.htm,,,,,,,,,,,
224,CHRG-115shrg25362,https://www.govinfo.gov/content/pkg/CHRG-115shrg25362/html/CHRG-115shrg25362.htm,,,,,,,,,,,
225,CHRG-115shrg30770,https://www.govinfo.gov/content/pkg/CHRG-115shrg30770/html/CHRG-115shrg30770.htm,,,,,,,,,,,
226,CHRG-115shrg79104750,https://www.govinfo.gov/content/pkg/CHRG-115shrg79104750/html/CHRG-115shrg79104750.htm,,,,,,,,,,,
227,CHRG-115shrg27189,https://www.govinfo.gov/content/pkg/CHRG-115shrg27189/html/CHRG-115shrg27189.htm,,,,,,,,,,,
228,CHRG-115hhrg31574,https://www.govinfo.gov/content/pkg/CHRG-115hhrg31574/html/CHRG-115hhrg31574.htm,,,,,,,,,,,
229,CHRG-115shrg89104849,https://www.govinfo.gov/content/pkg/CHRG-115shrg89104849/html/CHRG-115shrg89104849.htm,,,,,,,,,,,
230,CHRG-115hhrg26839,https://www.govinfo.gov/content/pkg/CHRG-115hhrg26839/html/CHRG-115hhrg26839.htm,,,,,,,,,,,
231,CHRG-115hhrg33615,https://www.govinfo.gov/content/pkg/CHRG-115hhrg33615/html/CHRG-115hhrg33615.htm,,,,,,,,,,,
232,CHRG-115shrg34875,https://www.govinfo.gov/content/pkg/CHRG-115shrg34875/html/CHRG-115shrg34875.htm,,,,,,,,,,,
233,CHRG-115shrg27433,https://www.govinfo.gov/content/pkg/CHRG-115shrg27433/html/CHRG-115shrg27433.htm,,,,,,,,,,,
234,CHRG-115shrg31410,https://www.govinfo.gov/content/pkg/CHRG-115shrg31410/html/CHRG-115shrg31410.htm,,,,,,,,,,,
235,CHRG-115hhrg33471,https://www.govinfo.gov/content/pkg/CHRG-115hhrg33471/html/CHRG-115hhrg33471.htm,,,,,,,,,,,
236,CHRG-115hhrg26555,https://www.govinfo.gov/content/pkg/CHRG-115hhrg26555/html/CHRG-115hhrg26555.htm,,,,,,,,,,,
237,CHRG-115shrg41249,https://www.govinfo.gov/content/pkg/CHRG-115shrg41249/html/CHRG-115shrg41249.htm,,,,,,,,,,,
238,CHRG-115hhrg32354,https://www.govinfo.gov/content/pkg/CHRG-115hhrg32354/html/CHRG-115hhrg32354.htm,,,,,,,,,,,
239,CHRG-115hhrg30994,https://www.govinfo.gov/content/pkg/CHRG-115hhrg30994/html/CHRG-115hhrg30994.htm,,,,,,,,,,,
240,CHRG-115hhrg29961,https://www.govinfo.gov/content/pkg/CHRG-115hhrg29961/html/CHRG-115hhrg29961.htm,,,,,,,,,,,
241,CHRG-115shrg31205,https://www.govinfo.gov/content/pkg/CHRG-115shrg31205/html/CHRG-115shrg31205.htm,,,,,,,,,,,
242,CHRG-115hhrg30877,https://www.govinfo.gov/content/pkg/CHRG-115hhrg30877/html/CHRG-115hhrg30877.htm,,,,,,,,,,,
243,CHRG-115hhrg31343,https://www.govinfo.gov/content/pkg/CHRG-115hhrg31343/html/CHRG-115hhrg31343.htm,,,,,,,,,,,
244,CHRG-115hhrg27146,https://www.govinfo.gov/content/pkg/CHRG-115hhrg27146/html/CHRG-115hhrg27146.htm,,,,,,,,,,,
245,CHRG-115hhrg30175,https://www.govinfo.gov/content/pkg/CHRG-115hhrg30175/html/CHRG-115hhrg30175.htm,,,,,,,,,,,
246,CHRG-115hhrg33478,https://www.govinfo.gov/content/pkg/CHRG-115hhrg33478/html/CHRG-115hhrg33478.htm,,,,,,,,,,,
247,CHRG-115hhrg33420,https://www.govinfo.gov/content/pkg/CHRG-115hhrg33420/html/CHRG-115hhrg33420.htm,,,,,,,,,,,
248,CHRG-115hhrg30942,https://www.govinfo.gov/content/pkg/CHRG-115hhrg30942/html/CHRG-115hhrg30942.htm,,,,,,,,,,,
249,CHRG-115hhrg36617,https://www.govinfo.gov/content/pkg/CHRG-115hhrg36617/html/CHRG-115hhrg36617.htm,,,,,,,,,,,
250,CHRG-115hhrg27552,https://www.govinfo.gov/content/pkg/CHRG-115hhrg27552/html/CHRG-115hhrg27552.htm,,,,,,,,,,,
251,CHRG-115hhrg30788,https://www.govinfo.gov/content/pkg/CHRG-115hhrg30788/html/CHRG-115hhrg30788.htm,,,,,,,,,,,
252,CHRG-115shrg34303,https://www.govinfo.gov/content/pkg/CHRG-115shrg34303/html/CHRG-115shrg34303.htm,,,,,,,,,,,
253,CHRG-115shrg31136,https://www.govinfo.gov/content/pkg/CHRG-115shrg31136/html/CHRG-115shrg31136.htm,,,,,,,,,,,
254,CHRG-115hhrg34016,https://www.govinfo.gov/content/pkg/CHRG-115hhrg34016/html/CHRG-115hhrg34016.htm,,,,,,,,,,,
255,CHRG-115shrg28642,https://www.govinfo.gov/content/pkg/CHRG-115shrg28642/html/CHRG-115shrg28642.htm,,,,,,,,,,,
256,CHRG-115hhrg36757,https://www.govinfo.gov/content/pkg/CHRG-115hhrg36757/html/CHRG-115hhrg36757.htm,,,,,,,,,,,
257,CHRG-115hhrg29489,https://www.govinfo.gov/content/pkg/CHRG-115hhrg29489/html/CHRG-115hhrg29489.htm,,,,,,,,,,,
258,CHRG-115hhrg27225,https://www.govinfo.gov/content/pkg/CHRG-115hhrg27225/html/CHRG-115hhrg27225.htm,,,,,,,,,,,
259,CHRG-115shrg27431,https://www.govinfo.gov/content/pkg/CHRG-115shrg27431/html/CHRG-115shrg27431.htm,,,,,,,,,,,
260,CHRG-115hhrg33798,https://www.govinfo.gov/content/pkg/CHRG-115hhrg33798/html/CHRG-115hhrg33798.htm,,,,,,,,,,,
261,CHRG-115hhrg30296,https://www.govinfo.gov/content/pkg/CHRG-115hhrg30296/html/CHRG-115hhrg30296.htm,,,,,,,,,,,
262,CHRG-115hhrg28825,https://www.govinfo.gov/content/pkg/CHRG-115hhrg28825/html/CHRG-115hhrg28825.htm,,,,,,,,,,,
263,CHRG-115shrg89104823,https://www.govinfo.gov/content/pkg/CHRG-115shrg89104823/html/CHRG-115shrg89104823.htm,,,,,,,,,,,
264,CHRG-115shrg28767,https://www.govinfo.gov/content/pkg/CHRG-115shrg28767/html/CHRG-115shrg28767.htm,,,,,,,,,,,
265,CHRG-115hhrg29529,https://www.govinfo.gov/content/pkg/CHRG-115hhrg29529/html/CHRG-115hhrg29529.htm,,,,,,,,,,,
266,CHRG-115hhrg28578,https://www.govinfo.gov/content/pkg/CHRG-115hhrg28578/html/CHRG-115hhrg28578.htm,,,,,,,,,,,
267,CHRG-115hhrg24680,https://www.govinfo.gov/content/pkg/CHRG-115hhrg24680/html/CHRG-115hhrg24680.htm,,,,,,,,,,,
268,CHRG-115hhrg31118,https://www.govinfo.gov/content/pkg/CHRG-115hhrg31118/html/CHRG-115hhrg31118.htm,,,,,,,,,,,
269,CHRG-115hhrg27676,https://www.govinfo.gov/content/pkg/CHRG-115hhrg27676/html/CHRG-115hhrg27676.htm,,,,,,,,,,,
270,CHRG-115hhrg25869,https://www.govinfo.gov/content/pkg/CHRG-115hhrg25869/html/CHRG-115hhrg25869.htm,,,,,,,,,,,
271,CHRG-115hhrg23886,https://www.govinfo.gov/content/pkg/CHRG-115hhrg23886/html/CHRG-115hhrg23886.htm,,,,,,,,,,,
272,CHRG-115shrg40580,https://www.govinfo.gov/content/pkg/CHRG-115shrg40580/html/CHRG-115shrg40580.htm,,,,,,,,,,,
273,CHRG-115shrg31426,https://www.govinfo.gov/content/pkg/CHRG-115shrg31426/html/CHRG-115shrg31426.htm,,,,,,,,,,,
274,CHRG-115hhrg30879,https://www.govinfo.gov/content/pkg/CHRG-115hhrg30879/html/CHRG-115hhrg30879.htm,,,,,,,,,,,
275,CHRG-115hhrg35710,https://www.govinfo.gov/content/pkg/CHRG-115hhrg35710/html/CHRG-115hhrg35710.htm,,,,,,,,,,,
276,CHRG-115shrg39919,https://www.govinfo.gov/content/pkg/CHRG-115shrg39919/html/CHRG-115shrg39919.htm,,,,,,,,,,,
277,CHRG-115hhrg30989,https://www.govinfo.gov/content/pkg/CHRG-115hhrg30989/html/CHRG-115hhrg30989.htm,,,,,,,,,,,
278,CHRG-115hhrg27174,https://www.govinfo.gov/content/pkg/CHRG-115hhrg27174/html/CHRG-115hhrg27174.htm,,,,,,,,,,,
279,CHRG-115hhrg28995,https://www.govinfo.gov/content/pkg/CHRG-115hhrg28995/html/CHRG-115hhrg28995.htm,,,,,,,,,,,
280,CHRG-115hhrg31447,https://www.govinfo.gov/content/pkg/CHRG-115hhrg31447/html/CHRG-115hhrg31447.htm,,,,,,,,,,,
281,CHRG-115shrg26418,https://www.govinfo.gov/content/pkg/CHRG-115shrg26418/html/CHRG-115shrg26418.htm,,,,,,,,,,,
282,CHRG-115shrg28249,https://www.govinfo.gov/content/pkg/CHRG-115shrg28249/html/CHRG-115shrg28249.htm,,,,,,,,,,,
283,CHRG-115hhrg30875,https://www.govinfo.gov/content/pkg/CHRG-115hhrg30875/html/CHRG-115hhrg30875.htm,,,,,,,,,,,
284,CHRG-115hhrg27211,https://www.govinfo.gov/content/pkg/CHRG-115hhrg27211/html/CHRG-115hhrg27211.htm,,,,,,,,,,,
285,CHRG-115hhrg26811,https://www.govinfo.gov/content/pkg/CHRG-115hhrg26811/html/CHRG-115hhrg26811.htm,,,,,,,,,,,
286,CHRG-115shrg79104782,https://www.govinfo.gov/content/pkg/CHRG-115shrg79104782/html/CHRG-115shrg79104782.htm,,,,,,,,,,,
287,CHRG-115shrg27301,https://www.govinfo.gov/content/pkg/CHRG-115shrg27301/html/CHRG-115shrg27301.htm,,,,,,,,,,,
288,CHRG-115hhrg28937,https://www.govinfo.gov/content/pkg/CHRG-115hhrg28937/html/CHRG-115hhrg28937.htm,,,,,,,,,,,
289,CHRG-115hhrg32927,https://www.govinfo.gov/content/pkg/CHRG-115hhrg32927/html/CHRG-115hhrg32927.htm,,,,,,,,,,,
290,CHRG-115shrg29659,https://www.govinfo.gov/content/pkg/CHRG-115shrg29659/html/CHRG-115shrg29659.htm,,,,,,,,,,,
291,CHRG-115shrg37299,https://www.govinfo.gov/content/pkg/CHRG-115shrg37299/html/CHRG-115shrg37299.htm,,,,,,,,,,,
292,CHRG-115hhrg28783,https://www.govinfo.gov/content/pkg/CHRG-115hhrg28783/html/CHRG-115hhrg28783.htm,,,,,,,,,,,
293,CHRG-115hhrg24445,https://www.govinfo.gov/content/pkg/CHRG-115hhrg24445/html/CHRG-115hhrg24445.htm,,,,,,,,,,,
294,CHRG-115hhrg26224,https://www.govinfo.gov/content/pkg/CHRG-115hhrg26224/html/CHRG-115hhrg26224.htm,,,,,,,,,,,
295,CHRG-115hhrg31577,https://www.govinfo.gov/content/pkg/CHRG-115hhrg31577/html/CHRG-115hhrg31577.htm,,,,,,,,,,,
296,CHRG-115jhrg27345,https://www.govinfo.gov/content/pkg/CHRG-115jhrg27345/html/CHRG-115jhrg27345.htm,,,,,,,,,,,
297,CHRG-115shrg31329,https://www.govinfo.gov/content/pkg/CHRG-115shrg31329/html/CHRG-115shrg31329.htm,,,,,,,,,,,
298,CHRG-115hhrg31297,https://www.govinfo.gov/content/pkg/CHRG-115hhrg31297/html/CHRG-115hhrg31297.htm,,,,,,,,,,,
299,CHRG-115shrg35281,https://www.govinfo.gov/content/pkg/CHRG-115shrg35281/html/CHRG-115shrg35281.htm,,,,,,,,,,,
300,CHRG-115shrg32693,https://www.govinfo.gov/content/pkg/CHRG-115shrg32693/html/CHRG-115shrg32693.htm,,,,,,,,,,,
301,CHRG-115shrg89104815,https://www.govinfo.gov/content/pkg/CHRG-115shrg89104815/html/CHRG-115shrg89104815.htm,,,,,,,,,,,
302,CHRG-115shrg25890,https://www.govinfo.gov/content/pkg/CHRG-115shrg25890/html/CHRG-115shrg25890.htm,,,,,,,,,,,
303,CHRG-115shrg40413,https://www.govinfo.gov/content/pkg/CHRG-115shrg40413/html/CHRG-115shrg40413.htm,,,,,,,,,,,
304,CHRG-115hhrg25149,https://www.govinfo.gov/content/pkg/CHRG-115hhrg25149/html/CHRG-115hhrg25149.htm,,,,,,,,,,,
305,CHRG-115hhrg27677,https://www.govinfo.gov/content/pkg/CHRG-115hhrg27677/html/CHRG-115hhrg27677.htm,,,,,,,,,,,
306,CHRG-115hhrg30322,https://www.govinfo.gov/content/pkg/CHRG-115hhrg30322/html/CHRG-115hhrg30322.htm,,,,,,,,,,,
307,CHRG-115hhrg27011,https://www.govinfo.gov/content/pkg/CHRG-115hhrg27011/html/CHRG-115hhrg27011.htm,,,,,,,,,,,
308,CHRG-115hhrg27226,https://www.govinfo.gov/content/pkg/CHRG-115hhrg27226/html/CHRG-115hhrg27226.htm,,,,,,,,,,,
309,CHRG-115shrg36503,https://www.govinfo.gov/content/pkg/CHRG-115shrg36503/html/CHRG-115shrg36503.htm,,,,,,,,,,,
310,CHRG-115hhrg27466,https://www.govinfo.gov/content/pkg/CHRG-115hhrg27466/html/CHRG-115hhrg27466.htm,,,,,,,,,,,
311,CHRG-115hhrg33363,https://www.govinfo.gov/content/pkg/CHRG-115hhrg33363/html/CHRG-115hhrg33363.htm,,,,,,,,,,,
312,CHRG-115shrg31583,https://www.govinfo.gov/content/pkg/CHRG-115shrg31583/html/CHRG-115shrg31583.htm,,,,,,,,,,,
313,CHRG-115hhrg27012,https://www.govinfo.gov/content/pkg/CHRG-115hhrg27012/html/CHRG-115hhrg27012.htm,,,,,,,,,,,
314,CHRG-115hhrg30882,https://www.govinfo.gov/content/pkg/CHRG-115hhrg30882/html/CHRG-115hhrg30882.htm,,,,,,,,,,,
315,CHRG-115hhrg24359,https://www.govinfo.gov/content/pkg/CHRG-115hhrg24359/html/CHRG-115hhrg24359.htm,,,,,,,,,,,
316,CHRG-115hhrg26239,https://www.govinfo.gov/content/pkg/CHRG-115hhrg26239/html/CHRG-115hhrg26239.htm,,,,,,,,,,,
317,CHRG-115hhrg26720,https://www.govinfo.gov/content/pkg/CHRG-115hhrg26720/html/CHRG-115hhrg26720.htm,,,,,,,,,,,
318,CHRG-115hhrg24751,https://www.govinfo.gov/content/pkg/CHRG-115hhrg24751/html/CHRG-115hhrg24751.htm,,,,,,,,,,,
319,CHRG-115shrg27390,https://www.govinfo.gov/content/pkg/CHRG-115shrg27390/html/CHRG-115shrg27390.htm,,,,,,,,,,,
320,CHRG-115shrg27434,https://www.govinfo.gov/content/pkg/CHRG-115shrg27434/html/CHRG-115shrg27434.htm,,,,,,,,,,,
321,CHRG-115shrg29767,https://www.govinfo.gov/content/pkg/CHRG-115shrg29767/html/CHRG-115shrg29767.htm,,,,,,,,,,,
322,CHRG-115hhrg26837,https://www.govinfo.gov/content/pkg/CHRG-115hhrg26837/html/CHRG-115hhrg26837.htm,,,,,,,,,,,
323,CHRG-115hhrg24071,https://www.govinfo.gov/content/pkg/CHRG-115hhrg24071/html/CHRG-115hhrg24071.htm,,,,,,,,,,,
324,CHRG-115hhrg27021,https://www.govinfo.gov/content/pkg/CHRG-115hhrg27021/html/CHRG-115hhrg27021.htm,,,,,,,,,,,
325,CHRG-115shrg27318,https://www.govinfo.gov/content/pkg/CHRG-115shrg27318/html/CHRG-115shrg27318.htm,,,,,,,,,,,
326,CHRG-115hhrg23842,https://www.govinfo.gov/content/pkg/CHRG-115hhrg23842/html/CHRG-115hhrg23842.htm,,,,,,,,,,,
327,CHRG-115hhrg28414,https://www.govinfo.gov/content/pkg/CHRG-115hhrg28414/html/CHRG-115hhrg28414.htm,,,,,,,,,,,
328,CHRG-115hhrg25469,https://www.govinfo.gov/content/pkg/CHRG-115hhrg25469/html/CHRG-115hhrg25469.htm,,,,,,,,,,,
329,CHRG-115hhrg26234,https://www.govinfo.gov/content/pkg/CHRG-115hhrg26234/html/CHRG-115hhrg26234.htm,,,,,,,,,,,
330,CHRG-115shrg25855,https://www.govinfo.gov/content/pkg/CHRG-115shrg25855/html/CHRG-115shrg25855.htm,,,,,,,,,,,
331,CHRG-115hhrg24525,https://www.govinfo.gov/content/pkg/CHRG-115hhrg24525/html/CHRG-115hhrg24525.htm,,,,,,,,,,,
332,CHRG-115shrg34527,https://www.govinfo.gov/content/pkg/CHRG-115shrg34527/html/CHRG-115shrg34527.htm,,,,,,,,,,,
333,CHRG-115jhrg28317,https://www.govinfo.gov/content/pkg/CHRG-115jhrg28317/html/CHRG-115jhrg28317.htm,,,,,,,,,,,
334,CHRG-115shrg24848,https://www.govinfo.gov/content/pkg/CHRG-115shrg24848/html/CHRG-115shrg24848.htm,,,,,,,,,,,
335,CHRG-115hhrg31296,https://www.govinfo.gov/content/pkg/CHRG-115hhrg31296/html/CHRG-115hhrg31296.htm,,,,,,,,,,,
336,CHRG-115hhrg29794,https://www.govinfo.gov/content/pkg/CHRG-115hhrg29794/html/CHRG-115hhrg29794.htm,,,,,,,,,,,
337,CHRG-115hhrg26237,https://www.govinfo.gov/content/pkg/CHRG-115hhrg26237/html/CHRG-115hhrg26237.htm,,,,,,,,,,,
338,CHRG-115shrg38445,https://www.govinfo.gov/content/pkg/CHRG-115shrg38445/html/CHRG-115shrg38445.htm,,,,,,,,,,,
339,CHRG-115jhrg25605,https://www.govinfo.gov/content/pkg/CHRG-115jhrg25605/html/CHRG-115jhrg25605.htm,,,,,,,,,,,
340,CHRG-115hhrg27661,https://www.govinfo.gov/content/pkg/CHRG-115hhrg27661/html/CHRG-115hhrg27661.htm,,,,,,,,,,,
341,CHRG-115hhrg36730,https://www.govinfo.gov/content/pkg/CHRG-115hhrg36730/html/CHRG-115hhrg36730.htm,,,,,,,,,,,
342,CHRG-115shrg25593,https://www.govinfo.gov/content/pkg/CHRG-115shrg25593/html/CHRG-115shrg25593.htm,,,,,,,,,,,
343,CHRG-115hhrg25048,https://www.govinfo.gov/content/pkg/CHRG-115hhrg25048/html/CHRG-115hhrg25048.htm,,,,,,,,,,,
344,CHRG-115hhrg28503,https://www.govinfo.gov/content/pkg/CHRG-115hhrg28503/html/CHRG-115hhrg28503.htm,,,,,,,,,,,
345,CHRG-115shrg35458,https://www.govinfo.gov/content/pkg/CHRG-115shrg35458/html/CHRG-115shrg35458.htm,,,,,,,,,,,
346,CHRG-115hhrg28334,https://www.govinfo.gov/content/pkg/CHRG-115hhrg28334/html/CHRG-115hhrg28334.htm,,,,,,,,,,,
347,CHRG-115shrg30257,https://www.govinfo.gov/content/pkg/CHRG-115shrg30257/html/CHRG-115shrg30257.htm,,,,,,,,,,,
348,CHRG-115hhrg33386,https://www.govinfo.gov/content/pkg/CHRG-115hhrg33386/html/CHRG-115hhrg33386.htm,,,,,,,,,,,
349,CHRG-115hhrg31492,https://www.govinfo.gov/content/pkg/CHRG-115hhrg31492/html/CHRG-115hhrg31492.htm,,,,,,,,,,,
350,CHRG-115shrg89104843,https://www.govinfo.gov/content/pkg/CHRG-115shrg89104843/html/CHRG-115shrg89104843.htm,,,,,,,,,,,
351,CHRG-115hhrg28506,https://www.govinfo.gov/content/pkg/CHRG-115hhrg28506/html/CHRG-115hhrg28506.htm,,,,,,,,,,,
352,CHRG-115hhrg27811,https://www.govinfo.gov/content/pkg/CHRG-115hhrg27811/html/CHRG-115hhrg27811.htm,,,,,,,,,,,
353,CHRG-115shrg43266,https://www.govinfo.gov/content/pkg/CHRG-115shrg43266/html/CHRG-115shrg43266.htm,,,,,,,,,,,
354,CHRG-115shrg35794,https://www.govinfo.gov/content/pkg/CHRG-115shrg35794/html/CHRG-115shrg35794.htm,,,,,,,,,,,
355,CHRG-115hhrg28387,https://www.govinfo.gov/content/pkg/CHRG-115hhrg28387/html/CHRG-115hhrg28387.htm,,,,,,,,,,,
356,CHRG-115shrg79104769,https://www.govinfo.gov/content/pkg/CHRG-115shrg79104769/html/CHRG-115shrg79104769.htm,,,,,,,,,,,
357,CHRG-115hhrg29473,https://www.govinfo.gov/content/pkg/CHRG-115hhrg29473/html/CHRG-115hhrg29473.htm,,,,,,,,,,,
358,CHRG-115shrg30384,https://www.govinfo.gov/content/pkg/CHRG-115shrg30384/html/CHRG-115shrg30384.htm,,,,,,,,,,,
359,CHRG-115shrg26783,https://www.govinfo.gov/content/pkg/CHRG-115shrg26783/html/CHRG-115shrg26783.htm,,,,,,,,,,,
360,CHRG-115hhrg35866,https://www.govinfo.gov/content/pkg/CHRG-115hhrg35866/html/CHRG-115hhrg35866.htm,,,,,,,,,,,
361,CHRG-115hhrg28997,https://www.govinfo.gov/content/pkg/CHRG-115hhrg28997/html/CHRG-115hhrg28997.htm,,,,,,,,,,,
362,CHRG-115shrg89104829,https://www.govinfo.gov/content/pkg/CHRG-115shrg89104829/html/CHRG-115shrg89104829.htm,,,,,,,,,,,
